C0/date,C0/min,C0/max,C0/mean,C0/stDev,C0/sampleCount,C0/noDataCount,C0/median,C0/p10,C0/p90,C0/cloudCoveragePercent
2021-02-15T00:00:00Z,-0.3935069441795349,0.2740132212638855,0.016609484756675865,0.16326137934020316,810,,,,,
2021-02-25T00:00:00Z,-0.32463380694389343,0.1644139587879181,-0.04646944440056909,0.12418683536249153,810,,,,,
2021-03-02T00:00:00Z,-0.39446279406547546,0.1801818460226059,-0.06085062205797219,0.1435531037585105,810,,,,,
2021-03-07T00:00:00Z,-0.3550702929496765,0.1779141128063202,-0.04847235789660502,0.1422449836304145,810,,,,,
2021-03-27T00:00:00Z,-0.3363877534866333,0.16685247421264648,-0.05668887969109669,0.1340985950453487,810,,,,,
2021-04-01T00:00:00Z,-0.346977174282074,0.180945485830307,-0.046995790413042575,0.14868830378126494,810,,,,,
2021-04-11T00:00:00Z,NaN,NaN,NaN,NaN,810,810,,,,
2021-04-21T00:00:00Z,0.04273504391312599,0.15926583111286163,0.11045406935736536,0.033208524429396126,810,730,,,,
2021-04-26T00:00:00Z,-0.3158591389656067,0.4473409950733185,0.13940134460730275,0.239232774495279,810,,,,,
2021-05-06T00:00:00Z,NaN,NaN,NaN,NaN,810,810,,,,
2021-05-11T00:00:00Z,-0.3357865810394287,0.4462129473686218,0.1827069382700655,0.2447272667147081,810,,,,,
2021-05-21T00:00:00Z,NaN,NaN,NaN,NaN,810,810,,,,
2021-05-26T00:00:00Z,-0.2789526581764221,0.510555624961853,0.23592466631908562,0.23795505844447043,810,,,,,
2021-05-31T00:00:00Z,NaN,NaN,NaN,NaN,810,810,,,,
2021-06-05T00:00:00Z,-0.21665382385253906,0.4888392984867096,0.21998331282477546,0.21029946122878743,810,,,,,
2021-06-10T00:00:00Z,-0.07968127727508545,0.3827160596847534,0.1641997086381493,0.11987046645749162,810,,,,,
2021-06-15T00:00:00Z,-0.024449877440929413,0.6278356909751892,0.2763860893472539,0.13350375311103352,810,221,,,,
2021-06-20T00:00:00Z,-0.16549843549728394,0.47305232286453247,0.04895372115054747,0.14832916463092452,810,,,,,
2021-06-25T00:00:00Z,NaN,NaN,NaN,NaN,810,810,,,,
2021-06-30T00:00:00Z,-0.15902367234230042,0.4365534484386444,0.01426328726236441,0.14341523510163093,810,,,,,
2021-07-05T00:00:00Z,-0.14257697761058807,0.31988146901130676,0.10186878232872745,0.13315729335559218,810,766,,,,
2021-07-10T00:00:00Z,-0.2568971812725067,0.4578714072704315,-0.04915999058884838,0.1886831519480773,810,,,,,
2021-07-15T00:00:00Z,-0.2379920482635498,0.4373409152030945,-0.05539443103350791,0.17398747517795282,810,,,,,
2021-07-20T00:00:00Z,NaN,NaN,NaN,NaN,810,810,,,,
2021-07-25T00:00:00Z,-0.2127746194601059,0.4259740114212036,0.01317979219947355,0.1892899124503874,810,,,,,
2021-07-30T00:00:00Z,-0.2872384190559387,0.4108425974845886,-0.030387487055095683,0.19541451855589906,810,,,,,
2021-08-04T00:00:00Z,-0.308030366897583,0.46254122257232666,-0.04234063022404935,0.20512841724461064,810,,,,,
2021-08-09T00:00:00Z,-0.3124498128890991,0.42188552021980286,-0.07415582670960985,0.18869076334078644,810,,,,,
2021-08-14T00:00:00Z,-0.2916666567325592,0.4367951452732086,-0.08845187434818845,0.18154401394768616,810,,,,,
2021-08-19T00:00:00Z,-0.2906905710697174,0.44560810923576355,-0.10209241446903851,0.17567795981680495,810,,,,,
2021-09-03T00:00:00Z,-0.319112628698349,0.45391783118247986,-0.14033918589020142,0.20682864000673903,810,,,,,
2021-09-13T00:00:00Z,-0.29857176542282104,0.4353109300136566,-0.13050801790833919,0.1844839517818256,810,,,,,
2021-09-18T00:00:00Z,0.02388189360499382,0.2575875520706177,0.18019026931789187,0.05856854140269304,810,711,,,,
2021-09-23T00:00:00Z,NaN,NaN,NaN,NaN,810,810,,,,
2021-10-03T00:00:00Z,-0.26144418120384216,0.41498395800590515,-0.10046870963831922,0.15496617542276542,810,,,,,
2021-10-18T00:00:00Z,NaN,NaN,NaN,NaN,810,810,,,,
2021-10-28T00:00:00Z,-0.38252755999565125,0.14143213629722595,-0.12244899063371124,0.113521015308426,810,,,,,
2021-11-07T00:00:00Z,-0.16106097400188446,0.13783493638038635,0.019460599182542247,0.051971334213243466,810,660,,,,
2021-11-12T00:00:00Z,-0.1524800956249237,0.2190023809671402,0.023205353996722158,0.08644194007733845,810,,,,,
2021-11-27T00:00:00Z,-0.4279133975505829,0.27655208110809326,-0.07377499321577674,0.15147381372285015,810,,,,,
2021-12-02T00:00:00Z,-0.312531441450119,-0.051955632865428925,-0.20201828046529388,0.046026233264402736,810,,,,,
2021-12-22T00:00:00Z,-0.33196160197257996,0.027397260069847107,-0.19675278309380562,0.06987637308039608,810,,,,,
2022-01-16T00:00:00Z,0.3685682415962219,0.7844091057777405,0.703414699177683,0.1021590882299187,810,,,,,
2022-01-31T00:00:00Z,-0.14586159586906433,0.5204594135284424,0.02068170738500227,0.0914905988955025,810,132,,,,
2022-02-10T00:00:00Z,-0.44240838289260864,-0.015325670130550861,-0.22775171204918532,0.0796990774933752,810,,,,,
2022-02-15T00:00:00Z,-0.37292975187301636,-0.08238387107849121,-0.2392333969749788,0.049941439663670734,810,,,,,
2022-02-25T00:00:00Z,-0.37367522716522217,-0.022109918296337128,-0.22117683881732778,0.05896005966557957,810,,,,,
2022-03-02T00:00:00Z,-0.22958748042583466,-0.008078151382505894,-0.09823876242785728,0.03626286795585455,810,,,,,
